sl,tp,be,be_tr,session,cooldown,cd_bars,macd_dir,max_dev_atr,net,net_pct,dd,pf,wr,trades
1.4,3.0,True,0.8,False,False,4,False,2.0,-5494.0,-0.549,11094.0,0.756,18.75,16
1.4,3.0,True,0.8,False,False,5,False,2.0,-5494.0,-0.549,11094.0,0.756,18.75,16
1.4,3.0,True,0.8,False,False,6,False,2.0,-5494.0,-0.549,11094.0,0.756,18.75,16
1.4,3.0,True,1.0,False,True,4,False,2.0,-5494.0,-0.549,11094.0,0.756,18.75,16
1.4,3.0,True,1.0,False,True,5,False,2.0,-5494.0,-0.549,11094.0,0.756,18.75,16
1.4,3.0,True,1.0,False,True,6,False,2.0,-5494.0,-0.549,11094.0,0.756,18.75,16
1.4,3.0,True,1.0,False,False,4,False,2.0,-5494.0,-0.549,11094.0,0.756,18.75,16
1.4,3.0,True,1.0,False,False,5,False,2.0,-5494.0,-0.549,11094.0,0.756,18.75,16
1.4,3.0,True,1.0,False,False,6,False,2.0,-5494.0,-0.549,11094.0,0.756,18.75,16
1.5,3.2,True,1.2,False,True,4,False,2.2,-5623.0,-0.562,14615.0,0.81,22.22,18
1.5,3.2,True,1.2,False,True,5,False,2.2,-5623.0,-0.562,14615.0,0.81,22.22,18
1.5,3.2,True,1.2,False,True,6,False,2.2,-5623.0,-0.562,14615.0,0.81,22.22,18
1.5,3.2,True,1.2,False,False,4,False,2.2,-5623.0,-0.562,14615.0,0.81,22.22,18
1.5,3.2,True,1.2,False,False,5,False,2.2,-5623.0,-0.562,14615.0,0.81,22.22,18
1.5,3.2,True,1.2,False,False,6,False,2.2,-5623.0,-0.562,14615.0,0.81,22.22,18
1.5,3.2,True,0.8,False,True,4,False,2.0,-5907.0,-0.591,11854.0,0.754,18.75,16
1.5,3.2,True,0.8,False,True,5,False,2.0,-5907.0,-0.591,11854.0,0.754,18.75,16
1.5,3.2,True,0.8,False,True,6,False,2.0,-5907.0,-0.591,11854.0,0.754,18.75,16
1.5,3.2,True,0.8,False,False,4,False,2.0,-5907.0,-0.591,11854.0,0.754,18.75,16
1.5,3.2,True,0.8,False,False,5,False,2.0,-5907.0,-0.591,11854.0,0.754,18.75,16
1.5,3.2,True,0.8,False,False,6,False,2.0,-5907.0,-0.591,11854.0,0.754,18.75,16
1.5,3.2,True,1.0,False,True,4,False,2.0,-5907.0,-0.591,11854.0,0.754,18.75,16
1.5,3.2,True,1.0,False,True,5,False,2.0,-5907.0,-0.591,11854.0,0.754,18.75,16
1.5,3.2,True,1.0,False,True,6,False,2.0,-5907.0,-0.591,11854.0,0.754,18.75,16
1.5,3.2,True,1.0,False,False,4,False,2.0,-5907.0,-0.591,11854.0,0.754,18.75,16
1.5,3.2,True,1.0,False,False,5,False,2.0,-5907.0,-0.591,11854.0,0.754,18.75,16
1.5,3.2,True,1.0,False,False,6,False,2.0,-5907.0,-0.591,11854.0,0.754,18.75,16
1.4,3.0,False,1.0,False,True,4,False,1.8,-6190.0,-0.619,15325.0,0.768,21.43,14
1.4,3.0,False,1.0,False,False,4,False,1.8,-6190.0,-0.619,15325.0,0.768,21.43,14
1.4,3.0,False,1.0,False,False,5,False,1.8,-6190.0,-0.619,15325.0,0.768,21.43,14
1.4,3.0,False,1.0,False,False,6,False,1.8,-6190.0,-0.619,15325.0,0.768,21.43,14
1.4,2.8,True,0.8,False,True,4,False,2.0,-6635.0,-0.664,11084.0,0.705,18.75,16
1.4,2.8,True,0.8,False,True,5,False,2.0,-6635.0,-0.664,11084.0,0.705,18.75,16
1.4,2.8,True,0.8,False,True,6,False,2.0,-6635.0,-0.664,11084.0,0.705,18.75,16
1.4,2.8,True,0.8,False,False,4,False,2.0,-6635.0,-0.664,11084.0,0.705,18.75,16
1.4,2.8,True,0.8,False,False,5,False,2.0,-6635.0,-0.664,11084.0,0.705,18.75,16
1.4,2.8,True,0.8,False,False,6,False,2.0,-6635.0,-0.664,11084.0,0.705,18.75,16
1.4,2.8,True,1.0,False,True,4,False,2.0,-6635.0,-0.664,11084.0,0.705,18.75,16
1.4,2.8,True,1.0,False,True,5,False,2.0,-6635.0,-0.664,11084.0,0.705,18.75,16
1.4,2.8,True,1.0,False,True,6,False,2.0,-6635.0,-0.664,11084.0,0.705,18.75,16
1.4,2.8,True,1.0,False,False,4,False,2.0,-6635.0,-0.664,11084.0,0.705,18.75,16
1.4,2.8,True,1.0,False,False,5,False,2.0,-6635.0,-0.664,11084.0,0.705,18.75,16
1.4,2.8,True,1.0,False,False,6,False,2.0,-6635.0,-0.664,11084.0,0.705,18.75,16
1.5,3.2,False,1.0,False,True,4,False,1.8,-6671.0,-0.667,16386.0,0.766,21.43,14
1.5,3.2,False,1.0,False,False,4,False,1.8,-6671.0,-0.667,16386.0,0.766,21.43,14
1.5,3.2,False,1.0,False,False,5,False,1.8,-6671.0,-0.667,16386.0,0.766,21.43,14
1.5,3.2,False,1.0,False,False,6,False,1.8,-6671.0,-0.667,16386.0,0.766,21.43,14
1.4,2.8,True,1.2,False,True,4,False,2.2,-6712.0,-0.671,13652.0,0.757,22.22,18
1.4,2.8,True,1.2,False,True,5,False,2.2,-6712.0,-0.671,13652.0,0.757,22.22,18
1.4,2.8,True,1.2,False,True,6,False,2.2,-6712.0,-0.671,13652.0,0.757,22.22,18
1.4,2.8,True,1.2,False,False,4,False,2.2,-6712.0,-0.671,13652.0,0.757,22.22,18
1.4,2.8,True,1.2,False,False,5,False,2.2,-6712.0,-0.671,13652.0,0.757,22.22,18
1.4,2.8,True,1.2,False,False,6,False,2.2,-6712.0,-0.671,13652.0,0.757,22.22,18
1.4,3.2,True,1.2,False,True,4,False,2.0,-6865.0,-0.687,13610.0,0.726,18.75,16
1.4,3.2,True,1.2,False,True,5,False,2.0,-6865.0,-0.687,13610.0,0.726,18.75,16
1.4,3.2,True,1.2,False,True,6,False,2.0,-6865.0,-0.687,13610.0,0.726,18.75,16
1.4,3.2,True,1.2,False,False,4,False,2.0,-6865.0,-0.687,13610.0,0.726,18.75,16
1.4,3.2,True,1.2,False,False,5,False,2.0,-6865.0,-0.687,13610.0,0.726,18.75,16
1.4,3.2,True,1.2,False,False,6,False,2.0,-6865.0,-0.687,13610.0,0.726,18.75,16
1.4,3.2,True,0.8,False,True,4,False,2.2,-6886.0,-0.689,11104.0,0.725,16.67,18
1.4,3.2,True,0.8,False,True,5,False,2.2,-6886.0,-0.689,11104.0,0.725,16.67,18
1.4,3.2,True,0.8,False,True,6,False,2.2,-6886.0,-0.689,11104.0,0.725,16.67,18
1.4,3.2,True,0.8,False,False,4,False,2.2,-6886.0,-0.689,11104.0,0.725,16.67,18
1.4,3.2,True,0.8,False,False,5,False,2.2,-6886.0,-0.689,11104.0,0.725,16.67,18
1.4,3.2,True,0.8,False,False,6,False,2.2,-6886.0,-0.689,11104.0,0.725,16.67,18
1.4,3.2,True,1.0,False,True,4,False,2.2,-6886.0,-0.689,11104.0,0.725,16.67,18
1.4,3.2,True,1.0,False,True,5,False,2.2,-6886.0,-0.689,11104.0,0.725,16.67,18
1.4,3.2,True,1.0,False,True,6,False,2.2,-6886.0,-0.689,11104.0,0.725,16.67,18
1.4,3.2,True,1.0,False,False,4,False,2.2,-6886.0,-0.689,11104.0,0.725,16.67,18
1.4,3.2,True,1.0,False,False,5,False,2.2,-6886.0,-0.689,11104.0,0.725,16.67,18
1.4,3.2,True,1.0,False,False,6,False,2.2,-6886.0,-0.689,11104.0,0.725,16.67,18
1.5,3.0,True,0.8,False,True,4,False,2.0,-7048.0,-0.705,11843.0,0.707,18.75,16
1.5,3.0,True,0.8,False,True,5,False,2.0,-7048.0,-0.705,11843.0,0.707,18.75,16
1.5,3.0,True,0.8,False,True,6,False,2.0,-7048.0,-0.705,11843.0,0.707,18.75,16
1.5,3.0,True,0.8,False,False,4,False,2.0,-7048.0,-0.705,11843.0,0.707,18.75,16
1.5,3.0,True,0.8,False,False,5,False,2.0,-7048.0,-0.705,11843.0,0.707,18.75,16
1.5,3.0,True,0.8,False,False,6,False,2.0,-7048.0,-0.705,11843.0,0.707,18.75,16
1.5,3.0,True,1.0,False,True,4,False,2.0,-7048.0,-0.705,11843.0,0.707,18.75,16
1.5,3.0,True,1.0,False,True,5,False,2.0,-7048.0,-0.705,11843.0,0.707,18.75,16
1.5,3.0,True,1.0,False,True,6,False,2.0,-7048.0,-0.705,11843.0,0.707,18.75,16
1.5,3.0,True,1.0,False,False,4,False,2.0,-7048.0,-0.705,11843.0,0.707,18.75,16
1.5,3.0,True,1.0,False,False,5,False,2.0,-7048.0,-0.705,11843.0,0.707,18.75,16
1.5,3.0,True,1.0,False,False,6,False,2.0,-7048.0,-0.705,11843.0,0.707,18.75,16
1.5,3.0,True,1.2,False,True,4,False,2.2,-7119.0,-0.712,14596.0,0.759,22.22,18
1.5,3.0,True,1.2,False,True,5,False,2.2,-7119.0,-0.712,14596.0,0.759,22.22,18
1.5,3.0,True,1.2,False,True,6,False,2.2,-7119.0,-0.712,14596.0,0.759,22.22,18
1.5,3.0,True,1.2,False,False,4,False,2.2,-7119.0,-0.712,14596.0,0.759,22.22,18
1.5,3.0,True,1.2,False,False,5,False,2.2,-7119.0,-0.712,14596.0,0.759,22.22,18
1.5,3.0,True,1.2,False,False,6,False,2.2,-7119.0,-0.712,14596.0,0.759,22.22,18
1.6,3.2,True,0.8,False,True,4,False,2.0,-7460.0,-0.746,12601.0,0.709,18.75,16
1.6,3.2,True,0.8,False,True,5,False,2.0,-7460.0,-0.746,12601.0,0.709,18.75,16
1.6,3.2,True,0.8,False,True,6,False,2.0,-7460.0,-0.746,12601.0,0.709,18.75,16
1.6,3.2,True,0.8,False,False,4,False,2.0,-7460.0,-0.746,12601.0,0.709,18.75,16
1.6,3.2,True,0.8,False,False,5,False,2.0,-7460.0,-0.746,12601.0,0.709,18.75,16
1.6,3.2,True,0.8,False,False,6,False,2.0,-7460.0,-0.746,12601.0,0.709,18.75,16
1.6,3.2,True,1.0,False,True,4,False,2.0,-7460.0,-0.746,12601.0,0.709,18.75,16
1.6,3.2,True,1.0,False,True,5,False,2.0,-7460.0,-0.746,12601.0,0.709,18.75,16
1.6,3.2,True,1.0,False,True,6,False,2.0,-7460.0,-0.746,12601.0,0.709,18.75,16
1.6,3.2,True,1.0,False,False,4,False,2.0,-7460.0,-0.746,12601.0,0.709,18.75,16
1.6,3.2,True,1.0,False,False,5,False,2.0,-7460.0,-0.746,12601.0,0.709,18.75,16
1.6,3.2,True,1.0,False,False,6,False,2.0,-7460.0,-0.746,12601.0,0.709,18.75,16
1.6,3.2,True,1.2,False,True,4,False,2.2,-7528.0,-0.753,15540.0,0.76,22.22,18
1.6,3.2,True,1.2,False,True,5,False,2.2,-7528.0,-0.753,15540.0,0.76,22.22,18
1.6,3.2,True,1.2,False,True,6,False,2.2,-7528.0,-0.753,15540.0,0.76,22.22,18
1.6,3.2,True,1.2,False,False,4,False,2.2,-7528.0,-0.753,15540.0,0.76,22.22,18
1.6,3.2,True,1.2,False,False,5,False,2.2,-7528.0,-0.753,15540.0,0.76,22.22,18
1.6,3.2,True,1.2,False,False,6,False,2.2,-7528.0,-0.753,15540.0,0.76,22.22,18
1.4,2.8,False,1.0,False,True,4,False,1.8,-7559.0,-0.756,15308.0,0.717,21.43,14
1.4,2.8,False,1.0,False,False,4,False,1.8,-7559.0,-0.756,15308.0,0.717,21.43,14
1.4,2.8,False,1.0,False,False,5,False,1.8,-7559.0,-0.756,15308.0,0.717,21.43,14
1.4,2.8,False,1.0,False,False,6,False,1.8,-7559.0,-0.756,15308.0,0.717,21.43,14
1.4,2.8,True,0.8,True,True,4,True,1.8,-7906.0,-0.791,7906.0,0.0,0.0,4
1.4,2.8,True,0.8,True,True,4,False,1.8,-7906.0,-0.791,7906.0,0.0,0.0,4
1.4,2.8,True,0.8,True,True,5,True,1.8,-7906.0,-0.791,7906.0,0.0,0.0,4
1.4,2.8,True,0.8,True,True,5,False,1.8,-7906.0,-0.791,7906.0,0.0,0.0,4
1.4,2.8,True,0.8,True,True,6,True,1.8,-7906.0,-0.791,7906.0,0.0,0.0,4
1.4,2.8,True,0.8,True,True,6,False,1.8,-7906.0,-0.791,7906.0,0.0,0.0,4
1.4,2.8,True,0.8,True,False,4,True,1.8,-7906.0,-0.791,7906.0,0.0,0.0,4
1.4,2.8,True,0.8,True,False,4,False,1.8,-7906.0,-0.791,7906.0,0.0,0.0,4
1.4,2.8,True,0.8,True,False,5,True,1.8,-7906.0,-0.791,7906.0,0.0,0.0,4
1.4,2.8,True,0.8,True,False,5,False,1.8,-7906.0,-0.791,7906.0,0.0,0.0,4
1.4,2.8,True,0.8,True,False,6,True,1.8,-7906.0,-0.791,7906.0,0.0,0.0,4
1.4,2.8,True,0.8,True,False,6,False,1.8,-7906.0,-0.791,7906.0,0.0,0.0,4
1.4,2.8,True,1.0,True,True,4,True,1.8,-7906.0,-0.791,7906.0,0.0,0.0,4
1.4,2.8,True,1.0,True,True,4,False,1.8,-7906.0,-0.791,7906.0,0.0,0.0,4
1.4,2.8,True,1.0,True,True,5,True,1.8,-7906.0,-0.791,7906.0,0.0,0.0,4
1.4,2.8,True,1.0,True,True,5,False,1.8,-7906.0,-0.791,7906.0,0.0,0.0,4
1.4,2.8,True,1.0,True,True,6,True,1.8,-7906.0,-0.791,7906.0,0.0,0.0,4
1.4,2.8,True,1.0,True,True,6,False,1.8,-7906.0,-0.791,7906.0,0.0,0.0,4
1.4,2.8,True,1.0,True,False,4,True,1.8,-7906.0,-0.791,7906.0,0.0,0.0,4
1.4,2.8,True,1.0,True,False,4,False,1.8,-7906.0,-0.791,7906.0,0.0,0.0,4
1.4,2.8,True,1.0,True,False,5,True,1.8,-7906.0,-0.791,7906.0,0.0,0.0,4
1.4,2.8,True,1.0,True,False,5,False,1.8,-7906.0,-0.791,7906.0,0.0,0.0,4
1.4,2.8,True,1.0,True,False,6,True,1.8,-7906.0,-0.791,7906.0,0.0,0.0,4
1.4,2.8,True,1.0,True,False,6,False,1.8,-7906.0,-0.791,7906.0,0.0,0.0,4
1.4,2.8,True,1.2,True,True,4,True,1.8,-7906.0,-0.791,7906.0,0.0,0.0,4
1.4,2.8,True,1.2,True,True,4,False,1.8,-7906.0,-0.791,7906.0,0.0,0.0,4
1.4,2.8,True,1.2,True,True,5,True,1.8,-7906.0,-0.791,7906.0,0.0,0.0,4
1.4,2.8,True,1.2,True,True,5,False,1.8,-7906.0,-0.791,7906.0,0.0,0.0,4
1.4,2.8,True,1.2,True,True,6,True,1.8,-7906.0,-0.791,7906.0,0.0,0.0,4
1.4,2.8,True,1.2,True,True,6,False,1.8,-7906.0,-0.791,7906.0,0.0,0.0,4
1.4,2.8,True,1.2,True,False,4,True,1.8,-7906.0,-0.791,7906.0,0.0,0.0,4
1.4,2.8,True,1.2,True,False,4,False,1.8,-7906.0,-0.791,7906.0,0.0,0.0,4
1.4,2.8,True,1.2,True,False,5,True,1.8,-7906.0,-0.791,7906.0,0.0,0.0,4
1.4,2.8,True,1.2,True,False,5,False,1.8,-7906.0,-0.791,7906.0,0.0,0.0,4
1.4,2.8,True,1.2,True,False,6,True,1.8,-7906.0,-0.791,7906.0,0.0,0.0,4
1.4,2.8,True,1.2,True,False,6,False,1.8,-7906.0,-0.791,7906.0,0.0,0.0,4
1.4,3.0,True,0.8,True,True,4,True,1.8,-7906.0,-0.791,7906.0,0.0,0.0,4
1.4,3.0,True,0.8,True,True,4,False,1.8,-7906.0,-0.791,7906.0,0.0,0.0,4
1.4,3.0,True,0.8,True,True,5,True,1.8,-7906.0,-0.791,7906.0,0.0,0.0,4
1.4,3.0,True,0.8,True,True,5,False,1.8,-7906.0,-0.791,7906.0,0.0,0.0,4
1.4,3.0,True,0.8,True,True,6,True,1.8,-7906.0,-0.791,7906.0,0.0,0.0,4
1.4,3.0,True,0.8,True,True,6,False,1.8,-7906.0,-0.791,7906.0,0.0,0.0,4
1.4,3.0,True,0.8,True,False,4,True,1.8,-7906.0,-0.791,7906.0,0.0,0.0,4
1.4,3.0,True,0.8,True,False,4,False,1.8,-7906.0,-0.791,7906.0,0.0,0.0,4
1.4,3.0,True,0.8,True,False,5,True,1.8,-7906.0,-0.791,7906.0,0.0,0.0,4
1.4,3.0,True,0.8,True,False,5,False,1.8,-7906.0,-0.791,7906.0,0.0,0.0,4
1.4,3.0,True,0.8,True,False,6,True,1.8,-7906.0,-0.791,7906.0,0.0,0.0,4
1.4,3.0,True,0.8,True,False,6,False,1.8,-7906.0,-0.791,7906.0,0.0,0.0,4
1.4,3.0,True,1.0,True,True,4,True,1.8,-7906.0,-0.791,7906.0,0.0,0.0,4
1.4,3.0,True,1.0,True,True,4,False,1.8,-7906.0,-0.791,7906.0,0.0,0.0,4
1.4,3.0,True,1.0,True,True,5,True,1.8,-7906.0,-0.791,7906.0,0.0,0.0,4
1.4,3.0,True,1.0,True,True,5,False,1.8,-7906.0,-0.791,7906.0,0.0,0.0,4
1.4,3.0,True,1.0,True,True,6,True,1.8,-7906.0,-0.791,7906.0,0.0,0.0,4
1.4,3.0,True,1.0,True,True,6,False,1.8,-7906.0,-0.791,7906.0,0.0,0.0,4
1.4,3.0,True,1.0,True,False,4,True,1.8,-7906.0,-0.791,7906.0,0.0,0.0,4
1.4,3.0,True,1.0,True,False,4,False,1.8,-7906.0,-0.791,7906.0,0.0,0.0,4
1.4,3.0,True,1.0,True,False,5,True,1.8,-7906.0,-0.791,7906.0,0.0,0.0,4
1.4,3.0,True,1.0,True,False,5,False,1.8,-7906.0,-0.791,7906.0,0.0,0.0,4
1.4,3.0,True,1.0,True,False,6,True,1.8,-7906.0,-0.791,7906.0,0.0,0.0,4
1.4,3.0,True,1.0,True,False,6,False,1.8,-7906.0,-0.791,7906.0,0.0,0.0,4
1.4,3.0,True,1.2,True,True,4,True,1.8,-7906.0,-0.791,7906.0,0.0,0.0,4
1.4,3.0,True,1.2,True,True,4,False,1.8,-7906.0,-0.791,7906.0,0.0,0.0,4
1.4,3.0,True,1.2,True,True,5,True,1.8,-7906.0,-0.791,7906.0,0.0,0.0,4
1.4,3.0,True,1.2,True,True,5,False,1.8,-7906.0,-0.791,7906.0,0.0,0.0,4
1.4,3.0,True,1.2,True,True,6,True,1.8,-7906.0,-0.791,7906.0,0.0,0.0,4
1.4,3.0,True,1.2,True,True,6,False,1.8,-7906.0,-0.791,7906.0,0.0,0.0,4
1.4,3.0,True,1.2,True,False,4,True,1.8,-7906.0,-0.791,7906.0,0.0,0.0,4
1.4,3.0,True,1.2,True,False,4,False,1.8,-7906.0,-0.791,7906.0,0.0,0.0,4
1.4,3.0,True,1.2,True,False,5,True,1.8,-7906.0,-0.791,7906.0,0.0,0.0,4
1.4,3.0,True,1.2,True,False,5,False,1.8,-7906.0,-0.791,7906.0,0.0,0.0,4
1.4,3.0,True,1.2,True,False,6,True,1.8,-7906.0,-0.791,7906.0,0.0,0.0,4
1.4,3.0,True,1.2,True,False,6,False,1.8,-7906.0,-0.791,7906.0,0.0,0.0,4
1.4,3.2,True,0.8,True,True,4,True,1.8,-7906.0,-0.791,7906.0,0.0,0.0,4
1.4,3.2,True,0.8,True,True,4,False,1.8,-7906.0,-0.791,7906.0,0.0,0.0,4
1.4,3.2,True,0.8,True,True,5,True,1.8,-7906.0,-0.791,7906.0,0.0,0.0,4
1.4,3.2,True,0.8,True,True,5,False,1.8,-7906.0,-0.791,7906.0,0.0,0.0,4
1.4,3.2,True,0.8,True,True,6,True,1.8,-7906.0,-0.791,7906.0,0.0,0.0,4
1.4,3.2,True,0.8,True,True,6,False,1.8,-7906.0,-0.791,7906.0,0.0,0.0,4
1.4,3.2,True,0.8,True,False,4,True,1.8,-7906.0,-0.791,7906.0,0.0,0.0,4
1.4,3.2,True,0.8,True,False,4,False,1.8,-7906.0,-0.791,7906.0,0.0,0.0,4
1.4,3.2,True,0.8,True,False,5,True,1.8,-7906.0,-0.791,7906.0,0.0,0.0,4
1.4,3.2,True,0.8,True,False,5,False,1.8,-7906.0,-0.791,7906.0,0.0,0.0,4
1.4,3.2,True,0.8,True,False,6,True,1.8,-7906.0,-0.791,7906.0,0.0,0.0,4
1.4,3.2,True,0.8,True,False,6,False,1.8,-7906.0,-0.791,7906.0,0.0,0.0,4
1.4,3.2,True,1.0,True,True,4,True,1.8,-7906.0,-0.791,7906.0,0.0,0.0,4
1.4,3.2,True,1.0,True,True,4,False,1.8,-7906.0,-0.791,7906.0,0.0,0.0,4
1.4,3.2,True,1.0,True,True,5,True,1.8,-7906.0,-0.791,7906.0,0.0,0.0,4
1.4,3.2,True,1.0,True,True,5,False,1.8,-7906.0,-0.791,7906.0,0.0,0.0,4
1.4,3.2,True,1.0,True,True,6,True,1.8,-7906.0,-0.791,7906.0,0.0,0.0,4
1.4,3.2,True,1.0,True,True,6,False,1.8,-7906.0,-0.791,7906.0,0.0,0.0,4
1.4,3.2,True,1.0,True,False,4,True,1.8,-7906.0,-0.791,7906.0,0.0,0.0,4
1.4,3.2,True,1.0,True,False,4,False,1.8,-7906.0,-0.791,7906.0,0.0,0.0,4
1.4,3.2,True,1.0,True,False,5,True,1.8,-7906.0,-0.791,7906.0,0.0,0.0,4
1.4,3.2,True,1.0,True,False,5,False,1.8,-7906.0,-0.791,7906.0,0.0,0.0,4
1.4,3.2,True,1.0,True,False,6,True,1.8,-7906.0,-0.791,7906.0,0.0,0.0,4
1.4,3.2,True,1.0,True,False,6,False,1.8,-7906.0,-0.791,7906.0,0.0,0.0,4
1.4,3.2,True,1.2,True,True,4,True,1.8,-7906.0,-0.791,7906.0,0.0,0.0,4
1.4,3.2,True,1.2,True,True,4,False,1.8,-7906.0,-0.791,7906.0,0.0,0.0,4
1.4,3.2,True,1.2,True,True,5,True,1.8,-7906.0,-0.791,7906.0,0.0,0.0,4
1.4,3.2,True,1.2,True,True,5,False,1.8,-7906.0,-0.791,7906.0,0.0,0.0,4
1.4,3.2,True,1.2,True,True,6,True,1.8,-7906.0,-0.791,7906.0,0.0,0.0,4
1.4,3.2,True,1.2,True,True,6,False,1.8,-7906.0,-0.791,7906.0,0.0,0.0,4
1.4,3.2,True,1.2,True,False,4,True,1.8,-7906.0,-0.791,7906.0,0.0,0.0,4
1.4,3.2,True,1.2,True,False,4,False,1.8,-7906.0,-0.791,7906.0,0.0,0.0,4
1.4,3.2,True,1.2,True,False,5,True,1.8,-7906.0,-0.791,7906.0,0.0,0.0,4
1.4,3.2,True,1.2,True,False,5,False,1.8,-7906.0,-0.791,7906.0,0.0,0.0,4
1.4,3.2,True,1.2,True,False,6,True,1.8,-7906.0,-0.791,7906.0,0.0,0.0,4
1.4,3.2,True,1.2,True,False,6,False,1.8,-7906.0,-0.791,7906.0,0.0,0.0,4
1.4,2.8,True,0.8,True,True,4,True,2.0,-7940.0,-0.794,7940.0,0.0,0.0,5
1.4,2.8,True,0.8,True,True,4,True,2.2,-7940.0,-0.794,7940.0,0.0,0.0,5
1.4,2.8,True,0.8,True,True,4,False,2.0,-7940.0,-0.794,7940.0,0.0,0.0,5
1.4,2.8,True,0.8,True,True,5,True,2.0,-7940.0,-0.794,7940.0,0.0,0.0,5
1.4,2.8,True,0.8,True,True,5,True,2.2,-7940.0,-0.794,7940.0,0.0,0.0,5
1.4,2.8,True,0.8,True,True,5,False,2.0,-7940.0,-0.794,7940.0,0.0,0.0,5
1.4,2.8,True,0.8,True,True,6,True,2.0,-7940.0,-0.794,7940.0,0.0,0.0,5
1.4,2.8,True,0.8,True,True,6,True,2.2,-7940.0,-0.794,7940.0,0.0,0.0,5
1.4,2.8,True,0.8,True,True,6,False,2.0,-7940.0,-0.794,7940.0,0.0,0.0,5
1.4,2.8,True,0.8,True,False,4,True,2.0,-7940.0,-0.794,7940.0,0.0,0.0,5
1.4,2.8,True,0.8,True,False,4,True,2.2,-7940.0,-0.794,7940.0,0.0,0.0,5
1.4,2.8,True,0.8,True,False,4,False,2.0,-7940.0,-0.794,7940.0,0.0,0.0,5
1.4,2.8,True,0.8,True,False,5,True,2.0,-7940.0,-0.794,7940.0,0.0,0.0,5
1.4,2.8,True,0.8,True,False,5,True,2.2,-7940.0,-0.794,7940.0,0.0,0.0,5
1.4,2.8,True,0.8,True,False,5,False,2.0,-7940.0,-0.794,7940.0,0.0,0.0,5
1.4,2.8,True,0.8,True,False,6,True,2.0,-7940.0,-0.794,7940.0,0.0,0.0,5
1.4,2.8,True,0.8,True,False,6,True,2.2,-7940.0,-0.794,7940.0,0.0,0.0,5
1.4,2.8,True,0.8,True,False,6,False,2.0,-7940.0,-0.794,7940.0,0.0,0.0,5
1.4,2.8,True,1.0,True,True,4,True,2.0,-7940.0,-0.794,7940.0,0.0,0.0,5
1.4,2.8,True,1.0,True,True,4,True,2.2,-7940.0,-0.794,7940.0,0.0,0.0,5
1.4,2.8,True,1.0,True,True,4,False,2.0,-7940.0,-0.794,7940.0,0.0,0.0,5
1.4,2.8,True,1.0,True,True,5,True,2.0,-7940.0,-0.794,7940.0,0.0,0.0,5
1.4,2.8,True,1.0,True,True,5,True,2.2,-7940.0,-0.794,7940.0,0.0,0.0,5
1.4,2.8,True,1.0,True,True,5,False,2.0,-7940.0,-0.794,7940.0,0.0,0.0,5
1.4,2.8,True,1.0,True,True,6,True,2.0,-7940.0,-0.794,7940.0,0.0,0.0,5
1.4,2.8,True,1.0,True,True,6,True,2.2,-7940.0,-0.794,7940.0,0.0,0.0,5
1.4,2.8,True,1.0,True,True,6,False,2.0,-7940.0,-0.794,7940.0,0.0,0.0,5
1.4,2.8,True,1.0,True,False,4,True,2.0,-7940.0,-0.794,7940.0,0.0,0.0,5
1.4,2.8,True,1.0,True,False,4,True,2.2,-7940.0,-0.794,7940.0,0.0,0.0,5
1.4,2.8,True,1.0,True,False,4,False,2.0,-7940.0,-0.794,7940.0,0.0,0.0,5
1.4,2.8,True,1.0,True,False,5,True,2.0,-7940.0,-0.794,7940.0,0.0,0.0,5
1.4,2.8,True,1.0,True,False,5,True,2.2,-7940.0,-0.794,7940.0,0.0,0.0,5
1.4,2.8,True,1.0,True,False,5,False,2.0,-7940.0,-0.794,7940.0,0.0,0.0,5
1.4,2.8,True,1.0,True,False,6,True,2.0,-7940.0,-0.794,7940.0,0.0,0.0,5
1.4,2.8,True,1.0,True,False,6,True,2.2,-7940.0,-0.794,7940.0,0.0,0.0,5
1.4,2.8,True,1.0,True,False,6,False,2.0,-7940.0,-0.794,7940.0,0.0,0.0,5
1.4,2.8,True,1.2,True,True,4,True,2.0,-7940.0,-0.794,7940.0,0.0,0.0,5
1.4,2.8,True,1.2,True,True,4,True,2.2,-7940.0,-0.794,7940.0,0.0,0.0,5
1.4,2.8,True,1.2,True,True,4,False,2.0,-7940.0,-0.794,7940.0,0.0,0.0,5
1.4,2.8,True,1.2,True,True,5,True,2.0,-7940.0,-0.794,7940.0,0.0,0.0,5
1.4,2.8,True,1.2,True,True,5,True,2.2,-7940.0,-0.794,7940.0,0.0,0.0,5
1.4,2.8,True,1.2,True,True,5,False,2.0,-7940.0,-0.794,7940.0,0.0,0.0,5
1.4,2.8,True,1.2,True,True,6,True,2.0,-7940.0,-0.794,7940.0,0.0,0.0,5
1.4,2.8,True,1.2,True,True,6,True,2.2,-7940.0,-0.794,7940.0,0.0,0.0,5
1.4,2.8,True,1.2,True,True,6,False,2.0,-7940.0,-0.794,7940.0,0.0,0.0,5
1.4,2.8,True,1.2,True,False,4,True,2.0,-7940.0,-0.794,7940.0,0.0,0.0,5
1.4,2.8,True,1.2,True,False,4,True,2.2,-7940.0,-0.794,7940.0,0.0,0.0,5
1.4,2.8,True,1.2,True,False,4,False,2.0,-7940.0,-0.794,7940.0,0.0,0.0,5
1.4,2.8,True,1.2,True,False,5,True,2.0,-7940.0,-0.794,7940.0,0.0,0.0,5
